year_week,category_en,orders_count,weekly_revenue,avg_order_value,cancellations
2018-W07,art,2,176.76,88.38,1
2018-W07,books_imported,1,174.97,174.97,0
2018-W07,cine_photo,1,115.93,115.93,0
2018-W07,fashion_shoes,1,101.86,101.86,0
2018-W07,fashion_underwear_beach,1,75.07,75.07,0
2018-W07,fashio_female_clothing,1,45.09,45.09,0
2018-W07,costruction_tools_tools,1,43.98,43.98,0
2018-W07,music,1,40.07,40.07,0
2018-W07,flowers,1,38.68,38.68,0
2018-W08,computers_accessories,232,91907.2,303.32,3
2018-W08,health_beauty,156,28440.93,158.01,3
2018-W08,sports_leisure,153,21423.17,122.42,3
2018-W08,bed_bath_table,124,21258.75,140.79,0
2018-W08,furniture_decor,99,20789.15,153.99,7
2018-W08,watches_gifts,96,20299.68,200.99,1
2018-W08,housewares,104,15809.72,125.47,0
2018-W08,auto,85,14119.69,151.82,1
2018-W08,telephony,84,12157.04,119.19,0
2018-W08,cool_stuff,59,11756.97,192.74,0
2018-W08,furniture_living_room,4,7443.17,1240.53,0
2018-W08,baby,49,7260.25,139.62,0
2018-W08,garden_tools,39,5553.35,129.15,0
2018-W08,electronics,78,5501.99,63.98,0
2018-W08,pet_shop,19,4688.86,195.37,0
2018-W08,perfumery,45,4590.14,95.63,0
2018-W08,consoles_games,14,4387.42,313.39,0
2018-W08,stationery,33,4221.65,100.52,1
2018-W08,construction_tools_construction,17,3970.57,233.56,0
2018-W08,musical_instruments,8,3933.52,302.58,0
2018-W08,office_furniture,15,3744.89,220.29,0
2018-W08,toys,31,3573.52,102.1,2
2018-W08,fashion_bags_accessories,33,3458.12,98.8,0
2018-W08,unknown,25,2850.07,114.0,0
2018-W08,home_appliances,15,2747.07,183.14,0
2018-W08,industry_commerce_and_business,8,2165.7,166.59,0
2018-W08,luggage_accessories,10,2055.79,186.89,0
2018-W08,kitchen_dining_laundry_garden_furniture,5,1856.96,309.49,0
2018-W08,construction_tools_lights,2,1829.13,261.3,0
2018-W08,home_construction,8,1759.91,195.55,0
2018-W08,home_confort,5,1456.73,242.79,0
2018-W08,agro_industry_and_commerce,4,1443.62,360.9,0
2018-W08,fixed_telephony,1,1423.52,711.76,2
2018-W08,costruction_tools_tools,7,1335.77,166.97,0
2018-W08,home_appliances_2,4,1292.24,323.06,0
2018-W08,air_conditioning,4,1132.16,283.04,0
2018-W08,small_appliances,6,1011.99,168.66,0
2018-W08,audio,4,880.28,220.07,0
2018-W08,small_appliances_home_oven_and_coffee,1,793.09,793.09,0
2018-W08,books_general_interest,6,746.81,124.47,0
2018-W08,fashion_shoes,5,707.31,141.46,0
2018-W08,drinks,7,654.83,72.76,0
2018-W08,food_drink,7,610.93,67.88,0
2018-W08,diapers_and_hygiene,1,603.04,150.76,0
2018-W08,food,10,560.35,56.04,0
2018-W08,signaling_and_security,1,497.6,124.4,0
2018-W08,furniture_mattress_and_upholstery,4,455.96,113.99,0
2018-W08,construction_tools_safety,1,406.67,203.34,0
2018-W08,market_place,6,398.16,49.77,0
2018-W08,art,3,330.88,110.29,0
2018-W08,books_technical,5,309.69,61.94,0
2018-W08,fashion_male_clothing,2,268.36,134.18,0
2018-W08,costruction_tools_garden,2,249.13,124.56,0
2018-W08,music,1,237.17,118.59,0
2018-W08,furniture_bedroom,1,224.71,224.71,0
2018-W08,pc_gamer,1,187.56,187.56,0
2018-W08,tablets_printing_image,3,187.55,62.52,0
2018-W08,cine_photo,1,156.19,156.19,0
2018-W08,christmas_supplies,2,154.54,77.27,0
2018-W08,fashion_underwear_beach,2,141.76,70.88,0
2018-W08,home_comfort_2,2,140.0,46.67,0
2018-W08,books_imported,1,39.08,39.08,0
2018-W09,computers_accessories,234,45921.92,157.27,0
2018-W09,health_beauty,184,37863.11,187.44,2
2018-W09,furniture_decor,119,30849.15,201.63,1
2018-W09,sports_leisure,171,28611.93,149.8,1
2018-W09,office_furniture,42,26792.84,412.2,0
2018-W09,watches_gifts,97,25151.05,244.18,1
2018-W09,bed_bath_table,154,21589.78,122.67,2
2018-W09,garden_tools,56,16521.73,214.57,0
2018-W09,baby,51,16261.8,318.86,1
2018-W09,housewares,87,15157.35,144.36,0
2018-W09,auto,73,11365.98,143.87,0
2018-W09,construction_tools_construction,17,9712.93,346.89,0
2018-W09,cool_stuff,52,8644.19,166.23,0
2018-W09,toys,51,7464.54,133.3,0
2018-W09,perfumery,59,7367.86,118.84,1
2018-W09,fashion_bags_accessories,35,6378.67,172.4,0
2018-W09,furniture_living_room,7,6128.83,510.74,0
2018-W09,pet_shop,32,4974.52,142.13,0
2018-W09,stationery,47,4870.05,93.65,0
2018-W09,electronics,63,4465.05,62.89,1
2018-W09,telephony,63,4421.8,63.17,2
2018-W09,home_construction,11,4353.2,229.12,0
2018-W09,unknown,24,4332.47,173.3,0
2018-W09,small_appliances,11,3765.72,313.81,0
2018-W09,consoles_games,17,2515.2,139.73,0
2018-W09,agro_industry_and_commerce,8,2191.92,243.55,0
2018-W09,small_appliances_home_oven_and_coffee,2,1586.18,793.09,0
2018-W09,audio,7,1465.7,209.39,0
2018-W09,air_conditioning,3,1354.25,338.56,0
2018-W09,food,10,1269.85,105.82,0
2018-W09,kitchen_dining_laundry_garden_furniture,4,1245.02,311.25,0
2018-W09,industry_commerce_and_business,3,1068.21,267.05,0
2018-W09,musical_instruments,8,1047.06,116.34,0
2018-W09,home_appliances,14,1026.75,68.45,0
2018-W09,construction_tools_lights,4,1024.71,204.94,0
2018-W09,food_drink,9,881.93,73.49,0
2018-W09,furniture_bedroom,4,876.54,175.31,0
2018-W09,costruction_tools_garden,4,825.44,206.36,0
2018-W09,construction_tools_safety,4,823.07,164.61,0
2018-W09,luggage_accessories,7,791.1,113.01,0
2018-W09,books_general_interest,11,705.08,58.76,0
2018-W09,home_appliances_2,4,670.66,167.67,0
2018-W09,books_technical,7,622.08,77.76,0
2018-W09,party_supplies,3,592.92,148.23,0
2018-W09,market_place,3,591.62,197.21,0
2018-W09,home_confort,4,421.73,105.43,0
2018-W09,fashion_shoes,2,414.55,207.28,0
2018-W09,signaling_and_security,1,399.8,199.9,0
2018-W09,christmas_supplies,5,359.51,59.92,0
2018-W09,drinks,4,273.26,68.31,0
2018-W09,fashion_male_clothing,1,178.5,178.5,0
2018-W09,fashion_underwear_beach,2,174.21,87.1,0
2018-W09,furniture_mattress_and_upholstery,1,153.0,153.0,0
2018-W09,art,1,132.26,132.26,0
2018-W09,tablets_printing_image,2,127.57,63.78,0
2018-W09,fixed_telephony,1,114.35,114.35,0
2018-W10,furniture_decor,102,45331.22,274.73,0
2018-W10,computers_accessories,135,41983.92,235.86,1
2018-W10,health_beauty,160,33913.19,189.46,0
2018-W10,sports_leisure,175,31078.33,159.38,0
2018-W10,watches_gifts,105,24902.4,220.38,0
2018-W10,office_furniture,40,23230.96,414.84,0
2018-W10,housewares,86,20204.9,177.24,1
2018-W10,bed_bath_table,148,18885.15,113.08,0
2018-W10,garden_tools,44,14371.95,239.53,0
2018-W10,auto,63,11525.83,177.32,0
2018-W10,cool_stuff,56,11436.03,187.48,0
2018-W10,unknown,41,6726.05,146.22,0
2018-W10,telephony,69,6706.28,91.87,0
2018-W10,perfumery,42,6603.7,117.92,0
2018-W10,baby,36,6193.29,158.8,0
2018-W10,toys,48,6116.15,117.62,3
2018-W10,stationery,34,4430.39,110.76,0
2018-W10,small_appliances,10,4059.7,369.06,1
2018-W10,electronics,54,3788.68,64.21,0
2018-W10,home_appliances,17,3449.88,202.93,0
2018-W10,consoles_games,15,3261.03,203.81,0
2018-W10,luggage_accessories,14,2831.64,188.78,0
2018-W10,musical_instruments,11,2705.15,245.92,0
2018-W10,fashion_bags_accessories,28,1958.35,67.53,0
2018-W10,costruction_tools_garden,8,1943.26,176.66,0
2018-W10,agro_industry_and_commerce,5,1396.22,279.24,0
2018-W10,pet_shop,14,1328.51,69.92,0
2018-W10,audio,5,1170.62,234.12,0
2018-W10,home_construction,5,1097.12,219.42,0
2018-W10,industry_commerce_and_business,5,1056.45,176.08,0
2018-W10,construction_tools_safety,3,974.78,324.93,0
2018-W10,construction_tools_construction,7,952.06,119.01,0
2018-W10,furniture_living_room,3,778.2,259.4,0
2018-W10,signaling_and_security,3,681.16,170.29,0
2018-W10,construction_tools_lights,2,595.83,198.61,0
2018-W10,home_confort,4,561.76,140.44,0
2018-W10,books_technical,5,513.45,102.69,0
2018-W10,air_conditioning,3,508.98,169.66,0
2018-W10,market_place,4,488.6,122.15,0
2018-W10,furniture_bedroom,2,482.75,241.38,0
2018-W10,drinks,6,452.57,75.43,0
2018-W10,home_appliances_2,1,415.83,415.83,0
2018-W10,food,7,394.46,56.35,0
2018-W10,fashion_shoes,3,368.26,122.75,0
2018-W10,party_supplies,1,252.99,252.99,0
2018-W10,small_appliances_home_oven_and_coffee,1,238.98,238.98,0
2018-W10,books_general_interest,3,226.87,75.62,0
2018-W10,fashion_underwear_beach,3,218.15,72.72,0
2018-W10,food_drink,4,207.93,51.98,0
2018-W10,fixed_telephony,2,202.94,101.47,0
2018-W10,art,1,140.38,140.38,0
2018-W10,furniture_mattress_and_upholstery,1,133.99,133.99,0
2018-W10,fashion_childrens_clothes,1,110.44,110.44,0
2018-W10,christmas_supplies,1,109.5,109.5,0
2018-W10,kitchen_dining_laundry_garden_furniture,1,85.99,85.99,0
2018-W10,home_comfort_2,1,44.33,44.33,0
2018-W11,bed_bath_table,137,34208.72,187.96,0
2018-W11,watches_gifts,105,29489.96,254.22,0
2018-W11,sports_leisure,157,29240.66,154.71,0
2018-W11,health_beauty,131,26514.17,185.41,0
2018-W11,computers_accessories,125,22888.93,162.33,0
2018-W11,furniture_decor,84,22116.91,182.78,0
2018-W11,auto,78,16549.49,194.7,0
2018-W11,garden_tools,44,11237.88,190.47,2
2018-W11,housewares,73,10688.89,121.46,0
2018-W11,baby,57,10281.8,168.55,0
2018-W11,office_furniture,36,8876.88,211.35,0
2018-W11,toys,62,8486.07,114.68,0
2018-W11,cool_stuff,44,8286.06,142.86,0
2018-W11,small_appliances,11,7321.34,610.11,0
2018-W11,perfumery,48,7104.18,129.17,0
2018-W11,telephony,77,6658.1,84.28,0
2018-W11,electronics,64,6654.63,93.73,0
2018-W11,pet_shop,29,4273.63,137.86,0
2018-W11,construction_tools_construction,12,3639.3,279.95,0
2018-W11,unknown,22,3081.4,140.06,0
2018-W11,stationery,27,3073.66,109.77,0
2018-W11,luggage_accessories,10,3056.04,254.67,0
2018-W11,small_appliances_home_oven_and_coffee,1,2960.05,2960.05,0
2018-W11,agro_industry_and_commerce,7,2931.94,127.48,0
2018-W11,fashion_bags_accessories,23,2585.74,103.43,0
2018-W11,audio,7,2382.08,340.3,0
2018-W11,home_appliances_2,4,2068.85,517.21,0
2018-W11,books_general_interest,12,1828.44,114.28,0
2018-W11,musical_instruments,11,1762.75,146.9,0
2018-W11,construction_tools_safety,2,1714.85,857.42,0
2018-W11,furniture_living_room,6,1450.71,207.24,0
2018-W11,kitchen_dining_laundry_garden_furniture,3,1396.24,465.41,0
2018-W11,air_conditioning,6,1390.61,198.66,0
2018-W11,home_appliances,14,1222.65,81.51,0
2018-W11,home_confort,7,1091.69,155.96,0
2018-W11,consoles_games,12,1027.43,79.03,0
2018-W11,food,10,1026.53,85.54,0
2018-W11,cine_photo,4,886.02,177.2,0
2018-W11,food_drink,2,792.62,396.31,0
2018-W11,construction_tools_lights,3,746.42,248.81,0
2018-W11,home_construction,4,513.86,102.77,0
2018-W11,tablets_printing_image,1,450.16,225.08,0
2018-W11,costruction_tools_garden,3,412.79,137.6,0
2018-W11,industry_commerce_and_business,3,366.94,122.31,0
2018-W11,fashion_shoes,3,347.67,115.89,0
2018-W11,books_imported,1,341.2,170.6,0
2018-W11,furniture_bedroom,1,275.69,275.69,0
2018-W11,signaling_and_security,2,209.82,69.94,0
2018-W11,drinks,3,184.77,61.59,0
2018-W11,furniture_mattress_and_upholstery,1,148.97,148.97,0
2018-W11,fixed_telephony,1,139.71,139.71,0
2018-W11,books_technical,2,129.31,64.66,0
2018-W11,art,1,113.11,113.11,0
2018-W11,fashion_sport,1,97.39,97.39,0
2018-W11,costruction_tools_tools,1,56.98,56.98,0
2018-W11,flowers,1,43.6,43.6,0
2018-W11,dvds_blu_ray,1,41.96,41.96,0
2018-W11,market_place,1,36.22,36.22,0
2018-W12,bed_bath_table,168,33070.93,146.98,0
2018-W12,computers_accessories,150,30402.19,165.23,0
2018-W12,housewares,88,28754.31,241.63,0
2018-W12,sports_leisure,142,28234.43,165.11,4
2018-W12,watches_gifts,94,27134.76,274.09,0
2018-W12,health_beauty,131,22058.23,151.08,0
2018-W12,furniture_decor,104,19303.08,142.99,0
2018-W12,baby,56,15954.52,261.55,0
2018-W12,auto,87,14436.62,147.31,0
2018-W12,cool_stuff,61,12183.03,152.29,0
2018-W12,telephony,86,11928.66,129.66,0
2018-W12,garden_tools,47,10614.58,171.2,0
2018-W12,office_furniture,22,9628.39,310.59,0
2018-W12,pet_shop,31,7470.26,196.59,0
2018-W12,toys,48,7328.1,140.93,0
2018-W12,perfumery,44,6106.9,122.14,0
2018-W12,musical_instruments,18,5590.73,266.23,0
2018-W12,electronics,54,4993.95,86.1,0
2018-W12,unknown,32,4809.57,141.46,0
2018-W12,home_appliances,23,4551.95,197.91,0
2018-W12,construction_tools_construction,16,4187.21,174.47,0
2018-W12,stationery,38,4181.34,95.03,0
2018-W12,audio,9,3729.93,372.99,0
2018-W12,fashion_bags_accessories,32,3465.67,101.93,0
2018-W12,home_construction,10,3215.77,178.65,0
2018-W12,fixed_telephony,5,2160.47,240.05,0
2018-W12,small_appliances,8,2139.76,237.75,0
2018-W12,consoles_games,9,1990.53,180.96,0
2018-W12,construction_tools_safety,1,1866.6,311.1,0
2018-W12,luggage_accessories,14,1783.96,118.93,0
2018-W12,agro_industry_and_commerce,7,1622.48,202.81,0
2018-W12,industry_commerce_and_business,7,1313.48,145.94,0
2018-W12,air_conditioning,9,1127.74,125.3,0
2018-W12,home_appliances_2,3,1113.5,371.17,0
2018-W12,construction_tools_lights,3,909.37,303.12,0
2018-W12,food_drink,3,857.17,285.72,0
2018-W12,small_appliances_home_oven_and_coffee,1,818.4,272.8,0
2018-W12,market_place,4,782.22,156.44,0
2018-W12,costruction_tools_tools,4,676.94,135.39,0
2018-W12,home_confort,4,638.0,159.5,0
2018-W12,fashio_female_clothing,1,618.08,154.52,0
2018-W12,christmas_supplies,4,585.28,146.32,0
2018-W12,food,10,560.06,56.01,0
2018-W12,books_technical,7,543.18,77.6,0
2018-W12,kitchen_dining_laundry_garden_furniture,3,391.42,130.47,0
2018-W12,signaling_and_security,1,378.39,378.39,0
2018-W12,furniture_living_room,3,370.18,123.39,0
2018-W12,art,4,346.49,86.62,0
2018-W12,books_general_interest,5,286.4,40.91,0
2018-W12,furniture_bedroom,2,254.3,84.77,0
2018-W12,drinks,4,248.27,62.07,0
2018-W12,fashion_shoes,3,232.27,77.42,0
2018-W12,cine_photo,1,192.76,192.76,0
2018-W12,costruction_tools_garden,4,166.73,41.68,0
2018-W12,furniture_mattress_and_upholstery,1,148.97,148.97,0
2018-W12,books_imported,1,114.09,114.09,0
2018-W12,fashion_childrens_clothes,1,106.43,106.43,0
2018-W12,music,1,75.51,75.51,0
2018-W12,fashion_underwear_beach,1,72.76,72.76,0
2018-W12,diapers_and_hygiene,1,55.06,55.06,0
2018-W12,dvds_blu_ray,1,47.75,47.75,0
2018-W12,flowers,1,43.6,43.6,0
2018-W13,computers_accessories,134,29694.78,187.94,0
2018-W13,bed_bath_table,142,23570.71,135.46,0
2018-W13,sports_leisure,130,23237.12,151.88,0
2018-W13,furniture_decor,92,20303.56,153.81,1
2018-W13,watches_gifts,78,20121.72,245.39,0
2018-W13,office_furniture,32,19277.04,385.54,0
2018-W13,health_beauty,124,18247.96,129.42,2
2018-W13,auto,73,13462.43,170.41,0
2018-W13,garden_tools,52,12751.86,196.18,0
2018-W13,baby,46,12676.32,239.18,1
2018-W13,construction_tools_safety,4,10231.54,1278.94,0
2018-W13,housewares,72,10137.02,123.62,1
2018-W13,cool_stuff,47,9000.25,176.48,0
2018-W13,telephony,70,6633.19,78.97,0
2018-W13,unknown,19,6622.38,301.02,0
2018-W13,toys,42,5873.73,119.87,0
2018-W13,consoles_games,9,5689.09,568.91,0
2018-W13,construction_tools_construction,10,5236.2,374.01,0
2018-W13,stationery,30,4493.69,124.82,0
2018-W13,home_appliances_2,5,4088.32,817.66,0
2018-W13,pet_shop,24,4071.33,140.39,0
2018-W13,perfumery,26,3831.78,136.85,0
2018-W13,audio,10,3712.54,371.25,0
2018-W13,electronics,47,3564.48,68.55,0
2018-W13,musical_instruments,9,3465.67,385.07,0
2018-W13,small_appliances_home_oven_and_coffee,3,3409.96,1136.65,0
2018-W13,fashion_bags_accessories,30,3126.42,91.95,0
2018-W13,small_appliances,6,2762.04,394.58,0
2018-W13,home_construction,11,2475.73,137.54,0
2018-W13,home_appliances,13,1901.2,146.25,0
2018-W13,luggage_accessories,9,1827.26,166.11,0
2018-W13,agro_industry_and_commerce,4,1735.38,347.08,0
2018-W13,industry_commerce_and_business,10,1416.38,141.64,0
2018-W13,kitchen_dining_laundry_garden_furniture,4,1156.89,289.22,0
2018-W13,diapers_and_hygiene,1,967.75,193.55,0
2018-W13,home_confort,4,750.32,187.58,0
2018-W13,construction_tools_lights,3,690.3,230.1,0
2018-W13,air_conditioning,4,545.32,136.33,0
2018-W13,fixed_telephony,4,524.66,131.16,0
2018-W13,fashion_shoes,3,519.96,173.32,0
2018-W13,costruction_tools_tools,3,515.05,171.68,0
2018-W13,furniture_living_room,3,505.12,168.37,0
2018-W13,drinks,6,463.19,66.17,0
2018-W13,books_general_interest,7,456.91,65.27,0
2018-W13,la_cuisine,1,426.7,426.7,0
2018-W13,music,1,322.17,322.17,0
2018-W13,party_supplies,1,292.88,292.88,0
2018-W13,costruction_tools_garden,2,270.92,135.46,0
2018-W13,food_drink,3,270.37,90.12,0
2018-W13,food,5,262.43,52.49,0
2018-W13,christmas_supplies,3,260.53,86.84,0
2018-W13,market_place,4,240.18,60.05,0
2018-W13,furniture_bedroom,1,236.55,236.55,0
2018-W13,cine_photo,1,108.59,108.59,0
2018-W13,signaling_and_security,1,85.35,85.35,0
2018-W13,books_technical,2,75.93,37.97,0
2018-W13,dvds_blu_ray,1,75.75,75.75,0
2018-W13,flowers,1,49.21,49.21,0
2018-W13,art,1,19.39,19.39,0
2018-W14,computers_accessories,133,35646.83,221.41,0
2018-W14,bed_bath_table,150,28894.1,157.89,0
2018-W14,sports_leisure,137,27835.95,171.83,0
2018-W14,health_beauty,130,25768.63,177.71,0
2018-W14,furniture_decor,107,24423.56,169.61,0
2018-W14,watches_gifts,91,22451.53,209.83,0
2018-W14,office_furniture,16,20169.25,650.62,0
2018-W14,auto,86,15348.16,170.54,1
2018-W14,housewares,75,10422.28,125.57,0
2018-W14,baby,44,10382.53,235.97,0
2018-W14,cool_stuff,50,9755.62,195.11,0
2018-W14,construction_tools_construction,16,8139.9,370.0,0
2018-W14,toys,45,7947.91,158.96,0
2018-W14,garden_tools,40,7003.46,142.93,0
2018-W14,pet_shop,39,5491.56,133.94,0
2018-W14,musical_instruments,13,5412.58,360.84,0
2018-W14,perfumery,44,5345.42,111.36,0
2018-W14,small_appliances,20,4809.82,178.14,0
2018-W14,home_appliances_2,3,4730.33,1576.78,0
2018-W14,telephony,48,4701.59,87.07,0
2018-W14,small_appliances_home_oven_and_coffee,4,3561.46,890.37,0
2018-W14,electronics,48,3533.76,72.12,0
2018-W14,fashion_bags_accessories,31,3489.65,102.64,1
2018-W14,stationery,26,3406.38,97.33,0
2018-W14,computers,2,3329.36,1109.79,0
2018-W14,home_appliances,24,3279.51,131.18,0
2018-W14,industry_commerce_and_business,15,3216.11,178.67,0
2018-W14,unknown,27,3088.32,114.38,0
2018-W14,home_construction,14,2778.51,163.44,0
2018-W14,furniture_living_room,6,2121.36,212.14,0
2018-W14,air_conditioning,6,1996.26,285.18,0
2018-W14,fixed_telephony,6,1927.58,240.95,0
2018-W14,consoles_games,12,1817.17,129.8,0
2018-W14,books_general_interest,8,1695.31,188.37,0
2018-W14,audio,5,1676.69,279.45,0
2018-W14,luggage_accessories,9,1252.61,139.18,0
2018-W14,agro_industry_and_commerce,3,1019.65,339.88,0
2018-W14,construction_tools_safety,9,968.9,107.66,0
2018-W14,home_confort,5,602.84,33.49,0
2018-W14,art,5,549.14,109.83,0
2018-W14,books_technical,4,491.18,122.8,0
2018-W14,costruction_tools_tools,5,465.69,93.14,0
2018-W14,furniture_bedroom,2,461.34,230.67,0
2018-W14,fashion_shoes,3,432.41,144.14,0
2018-W14,food,5,429.57,71.59,0
2018-W14,construction_tools_lights,3,377.95,125.98,0
2018-W14,kitchen_dining_laundry_garden_furniture,1,364.1,364.1,0
2018-W14,signaling_and_security,2,333.07,111.02,0
2018-W14,dvds_blu_ray,1,303.0,151.5,0
2018-W14,costruction_tools_garden,2,223.09,74.36,0
2018-W14,drinks,4,215.41,53.85,0
2018-W14,food_drink,4,204.91,51.23,0
2018-W14,books_imported,2,191.38,95.69,0
2018-W14,music,1,169.64,169.64,0
2018-W14,fashion_sport,1,105.41,105.41,0
2018-W14,fashion_underwear_beach,1,91.08,91.08,0
2018-W14,home_comfort_2,1,78.06,78.06,0
2018-W14,cine_photo,1,70.34,70.34,0
2018-W14,diapers_and_hygiene,1,56.32,56.32,0
2018-W14,market_place,2,49.68,24.84,0
2018-W14,christmas_supplies,1,25.31,25.31,0
2018-W15,bed_bath_table,144,32313.26,172.8,0
2018-W15,health_beauty,139,29680.34,178.8,0
2018-W15,sports_leisure,130,23073.45,160.23,0
2018-W15,watches_gifts,74,21448.51,274.98,0
2018-W15,furniture_decor,103,21087.9,166.05,0
2018-W15,auto,79,20177.43,231.92,0
2018-W15,computers_accessories,99,15971.07,147.88,0
2018-W15,baby,64,15304.06,218.63,0
2018-W15,housewares,100,15206.79,128.87,0
2018-W15,telephony,58,11238.22,149.84,0
2018-W15,cool_stuff,47,11108.1,198.36,0
2018-W15,office_furniture,22,9853.23,364.93,0
2018-W15,home_appliances,37,8865.9,233.31,0
2018-W15,computers,4,7879.62,1575.92,0
2018-W15,pet_shop,33,7761.18,194.03,0
2018-W15,drinks,11,7705.77,308.23,0
2018-W15,garden_tools,45,7477.77,146.62,0
2018-W15,musical_instruments,14,6704.86,394.4,0
2018-W15,home_appliances_2,6,5555.96,925.99,0
2018-W15,stationery,34,5090.23,133.95,0
2018-W15,perfumery,36,4973.98,115.67,0
2018-W15,construction_tools_construction,16,4796.71,208.55,0
2018-W15,audio,10,4506.0,409.64,0
2018-W15,unknown,27,4211.78,145.23,0
2018-W15,small_appliances,16,3909.11,195.46,0
2018-W15,consoles_games,14,3805.29,211.41,5
2018-W15,construction_tools_lights,12,3734.71,219.69,0
2018-W15,electronics,43,3570.48,77.62,0
2018-W15,small_appliances_home_oven_and_coffee,4,3198.99,799.75,0
2018-W15,home_construction,11,2984.57,186.54,0
2018-W15,toys,27,2924.83,108.33,0
2018-W15,luggage_accessories,13,2543.65,181.69,0
2018-W15,fashion_bags_accessories,17,1542.96,85.72,0
2018-W15,kitchen_dining_laundry_garden_furniture,5,1476.16,295.23,0
2018-W15,signaling_and_security,5,1110.59,85.43,0
2018-W15,industry_commerce_and_business,9,1017.63,113.07,0
2018-W15,home_confort,5,972.2,194.44,0
2018-W15,books_general_interest,5,956.01,159.34,0
2018-W15,furniture_bedroom,2,948.49,316.16,0
2018-W15,costruction_tools_tools,6,722.06,103.15,0
2018-W15,agro_industry_and_commerce,2,669.61,334.81,0
2018-W15,air_conditioning,4,479.25,119.81,0
2018-W15,food,6,454.55,64.94,0
2018-W15,furniture_living_room,2,423.75,211.88,0
